Date,Win Type,Artist,Template used,Outreach type,Linking URL,Point for,Domain Authority,Page Authority
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Donatello,Supplemental-7,Taktical (standard),http://dup2.org/node/415,Anthony,18,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Donatello,Supplemental-7,Taktical (standard),http://www.wondertimearts.com/meet-the-masters/donatello/,Anthony,13,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Gerhard Richter,Supplemental-7,Secondary,http://newart.tareeartistsinc.com.au/acrylic-painting/exploring-gerhard-richter/,Anthony,12,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Donatello,Supplemental-7,Taktical (standard),http://www.tuscany-villas.it/to-tuscany/2013/history/important-people/donatello,Anthony,36,15
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Edward Burtynsky,Supplemental-7,Primary,http://www.fabiomartinoni.ch/bookmarks.html,Anthony,17,1
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Marc Chagall,Supplemental-7,Taktical (standard),http://www.thehappyamateur.com/2013/06/happy-repost.html,Theo,19,13
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Marc Chagall,Supplemental-7,Taktical (standard),http://www.thehappyamateur.com/2012/02/russian-roots-marc-chagall.html,Theo,19,13
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Initial,Marc Chagall,Supplemental-7,Taktical (standard),http://www.thehappyamateur.com/2012/01/thank-you.html,Theo,,14
Mon Jun 01 2015 00:00:00 GMT-0400 (EDT),Follow-up,Edward Burtynsky,Supplemental-7,Primary,http://blog.eigentijds.radio4.nl/2011/10/hexnut-en-burtynsky/#more-1540,Anthony,56,29
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://label-55.com/wp/2013/09/24/supreme-x-jean-michel-basquiat/,Rachel,21,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Initial,Peter Beard,Supplemental-7,Primary,http://www.barbara-adair.co.za/2014/11/peter-beard-the-man-who-took-photographs/,Rachel,12,18
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Follow-up,Zaha Hadid,Supplemental-7,Primary,http://tuo-mu.com/?p=901,Rachel,8,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Follow-up,Zaha Hadid,Supplemental-7,Primary,http://tuo-mu.com/?p=791,Rachel,8,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://jasonmclean.weebly.com/links.html,Rachel,96,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://www.theartofprinting.org/cunningham/,Anthony,17,11
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Follow-up,Edward Burtynsky,Supplemental-7,Primary,http://www.bertyjustice.co.uk/useful-links--contacts.html,Anthony,12,17
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://loudluthieria.com/blog/2014/09/estudios/,Anthony,15,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://oktanstavanger.no/blog/kreativitet-ut-av-ingenting,Anthony,14,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://www.ruhunyolculugu.com/muzik/john_cage-t11883.0.html;msg32760#msg32760%20,Anthony,22,1
Tue Jun 02 2015 00:00:00 GMT-0400 (EDT),Follow-up,Edward Burtynsky,Supplemental-7,Primary,http://dpi.studioxx.org/fr/no/25-transitions-in%C3%A9vitables/anxious-landscapes-burtynskys-photographs-and-possibility-feminist,Anthony,51,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://www.moneycab.com/mcc/2015/05/30/a-sneak-peek-into-moscows-garage-museum-of-contemporary-art/,Nicholas,44,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://thinkingardens.co.uk/articles/doing-the-art-by-holly-allen/,Nicholas,41,12
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Marlene Dumas,Supplemental-7,Primary,http://www.gabycleuren.com/news,Rachel,25,16
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Matthew Barney,Supplemental-7,Taktical (standard),http://digilog.tw/posts/420,Rachel,26,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jean Michel Basquiat,Supplemental-7,Taktical (standard),https://www.facebook.com/pages/Cinemafrica-Africa-e-diaspore-nel-cinema/79915397373,Rachel,100,50
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Peter Beard,Supplemental-7,Primary,http://whalebonemag.com/peter-beard-the-innovator-of-how-to-party-in-montauk/,Rachel,1,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Peter Beard,Supplemental-7,Primary,http://gerardteillot.com/liens.html,Rachel,16,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://weirdguitarlessons.com/more/,Rachel,11,16
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Ontolo,http://www.artandartdeadlines.com/2010/05/photography-black-and-white/,Rachel,32,11
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://www.labyrinth-bcn.com/in-the-spotlight-ready-to-be-ready-for-some-ready-mades/,Nicholas,24,15
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://www.carnadas.org/archives/2266,Nicholas,21,15
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://www.fashiondecente.com/2010/06/testino-declara-gisele-bundchen-nem.html,Nicholas,22,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://nowitcounts.com/art-basel-miami-event-earth-make-miami-even-posh/,Nicholas,32,18
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,https://eileentom.wordpress.com/2013/06/28/america-is-the-country-of-the-art-of-the-future-marcel-duchamp-1915/?preview=true&preview_id=1556&preview_nonce=3b4e7272a9&post_format=standard,Nicholas,97,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Norman Rockwell,Supplemental-7,Taktical (standard),http://laelarrington.com/2015/01/only-one-week-left-to-see-the-norman-rockwell-exhibit-at-the-columbia-museum-of-art/,Nicholas,19,16
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://adagion.com/how-to-prepare-engagement-photo-session/,Nicholas,35,25
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://leewen.republicofdaydreams.com/links.html,Nicholas,23,16
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://igmmedia1.com/archives/3652,Nicholas,20,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Mario Testino,Supplemental-7,Taktical (standard),http://www.portalraj.com.br/peruano-mario-testino-mostra-tradicoes-de-sua-terra-natal/,Nicholas,20,12
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://whydontyou.se/blog/i-have-been-to-hell-and-back-louise-bourgeois/,Nicholas,1,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Henry Moore,Supplemental-7,Taktical (standard),http://www.rvpgnyc.com/home/Targets/rvpg-a321,Nicholas,16,17
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Louise Bourgeois,Supplemental-7,Ontolo,http://primewire.roaias.com/watch-2231649-Louise-Bourgeois-The-Spider-the-Mistress-and-the-Tangerine,Nicholas,1,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://shariblaukopf.com/2012/09/02/maman/,Nicholas,33,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://landscapevoice.com/agnes-r-katz-plaza/,Nicholas,22,15
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Banksy,Supplemental-7,Taktical (standard),http://allmixedupart.com/art-spotting-banksy/,Nicholas,17,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Initial,Banksy,Supplemental-7,Taktical (standard),http://dini.ro/urmaresc/,Nicholas,12,15
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://shelleymacdonald.info/page7.html,Nicholas,8,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://china.interconnex.org/2012/10/11/louise-bourgeois/,Nicholas,19,1
Wed Jun 03 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://www.anastasiakeck.com/artist-statement/,Nicholas,13,20
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Andreas Gursky,Supplemental-7,Taktical (standard),http://mangasverdes.es/2011/11/15/foto-mas-cara-historia/,Rachel,53,18
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Matthew Barney,Supplemental-7,Taktical (standard),http://www.classicalite.com/articles/5273/20140117/brooklyn-academy-of-music-showing-matthew-barney-jonathan-beplers-river-of-fundament-doc-re-norman-mailers-ancient-evenings.htm,Rachel,49,17
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Matthew Barney,Supplemental-7,Taktical (standard),http://www.classicalite.com/articles/15489/20150126/bjork-carnegie-hall-city-center-new-album-vulnicura-diss-track-ex-matthew-barney.htm,Rachel,49,23
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Ontolo,http://www.redbubble.com/people/drawingsbyhelen/works/11517001-basquiat,Rachel,81,25
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://artsites.uottawa.ca/margento/en/2013/11/03/garry-thomas-morse-the-beethoven-frieze/,Nicholas,79,31
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Marcel Duchamp,Supplemental-7,Ontolo,http://pelgranepress.com/site/?p=18018,Nicholas,48,15
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Lee Ufan,Supplemental-7,Ontolo,http://www.selectionsthemagazine.com/2014/12/young-but-growing-in-stature/,Rachel,12,15
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Sterling Ruby,Supplemental-7,Primary,http://www.peach---fuzz.com/032cs-stirling-ruby-interview-revisited/,Rachel,21,13
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Ontolo,http://www.andreastimm.com/general-posts/why-is-most-street-photography-black-and-white/,Rachel,19,13
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Lee Ufan,Supplemental-7,Ontolo,http://starkimproject.com/about/press/entrevues/2014-fugues/,Rachel,23,14
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Ontolo,http://lithiummagazine.com/2015/02/26/jean-michel-basquiat-nows-the-time-art-gallery-of-ontario-february-21-2015/,Rachel,28,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Ontolo,http://blogfinger.net/tag/robert-frank-the-americans/,Rachel,29,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Ontolo,http://www.helensyron.com/home/jean-michel-basquiat-samo-tag,Rachel,13,17
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Primary,http://www.rkworld.com/blog/2013/4/the-aipad-show,Rachel,22,15
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jean Michel Basquiat,Supplemental-7,Taktical (standard),http://smallgirlmediumcity.com/2015/04/stroll-ago-jean-michael-basquiat-nows-time/,Rachel,12,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Lee Ufan,Supplemental-7,Ontolo,http://meivintage.com/blog/?p=242,Rachel,19,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Primary,http://www.thesnipenews.com/music/interviews/aroara-in-the-pines/,Rachel,38,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Theaster Gates,Supplemental-7,Taktical (standard),http://www.chadpollock.com/,Rachel,19,32
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Marcel Duchamp,Supplemental-7,Ontolo,http://becomingmiddlebrow.com/2013/09/17/getty-station-a-new-public-art-program-in-chelsea/,Nicholas,19,13
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://pro-secur.com/picasso-stolen-during-basel-week-in-miami/,Nicholas,10,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://www.joshsteinrealtor.com/good-food-good-art-great-property-deals-miami/,Nicholas,33,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Ansel Adams,Supplemental-7,Taktical (standard),http://nara.in/275893/links,Nicholas,11,21
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Art Basel,Supplemental-6 (fairs),Primary,http://blog.ablakgyogyasz.hu/2014/06/art-basel-ablakok.html,Nicholas,12,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Banksy,Supplemental-7,Taktical (standard),http://en.permaculturescience.org/english-pages/5-ecoeconomy-transition/9-10-paradigms-myth#TOC-Banksy-Street-Art,Nicholas,26,19
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Marcel Duchamp,Supplemental-7,Ontolo,http://www.05031979.net/2006/07/the-state-of-things/,Nicholas,28,15
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,https://voovo.co/downloads/ready-made-duchamp-chess-set/,Nicholas,14,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Louise Bourgeois,Supplemental-7,Ontolo,http://cortensculpture.blogspot.com/2013/02/louise-bourgeois-at-heide-moma.html,Nicholas,91,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://oxnzeam.de/2012/10/01/die-schwammerlrezepte-des-schachspielenden-zen-buddhisten-und-fluxianers-john-cage/,Anthony,33,18
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://www.rowan-hull.com/cross-sensory-collage/,Anthony,14,15
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://www.techbrarian.com/2011/10/27/extra-credit-gehry-style/,Anthony,22,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://www.mobbee.fr/CINQ-RYOANJI_a3715.html,Anthony,24,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://techcetera.co/sime-miami-mis-cinco-momentos/,Anthony,26,14
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://fit.toodaylab.com/68782,Anthony,36,24
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Follow-up,Edward Burtynsky,Supplemental-7,Primary,http://eatingjellyfish.com/?cat=61,Anthony,,
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://bourini.com/2014/03/09/%D8%A7%D9%84%D8%AE%D8%B7%D9%88%D8%A7%D8%AA-%D8%A7%D9%84%D8%AB%D9%85%D8%A7%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D9%86%D8%AC%D8%A7%D8%AD-%D9%81%D9%8A%D8%AF%D9%8A%D9%88/,Anthony,,
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://obsessive-coffee-disorder.com/city-of-angels/,Anthony,15,17
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://prorep.typepad.com/,Anthony,91,1
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://www.lets-go-west.com/content/poi/poi_cvdc.php,Anthony,19,12
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),www.roadside-usa.com/content/poi/poi_cvdc.htm,Anthony,19,12
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,Frank Gehry,Supplemental-7,Taktical (standard),http://evedekorasyon.com/yeni-facebook-west-hqyu-frank-gehry-tasarliyor.html,Anthony,23,10
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://playrecordstore.ru/ru/news/cd/626-john-cage-seasons,Anthony,20,12
Thu Jun 04 2015 00:00:00 GMT-0400 (EDT),Initial,John Cage,Supplemental-7,Primary,http://trafo.hu/hu-HU/silence,Anthony,53,19
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,John Singer Sargent,Supplemental-1,Taktical (standard),http://www.execupundit.com/2015/06/artsy.html,Theo,41,32
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Follow-up,Peter Beard,Supplemental-7,Primary,http://dosfamily.com/2013/01/when-i-met-peter-beard/,Rachel,48,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Ontolo,http://verbnyc.com/2015/06/brooklynmuseum-prepares-the-160-page-basquiatnotebooks-for-inspiration/,Rachel,13,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,Lee Ufan,Supplemental-7,Ontolo,http://jayressler.com/blog/,Rachel,17,17
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://interestingtimes.ro/art4betterlife/,Theo,15,14
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://inspirationsurbaines.com/jr-portrait-dun-street-artist-pluriel/,Theo,14,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://www.patriciashrigley.com/news,Theo,19,18
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://nightowldiscovery.com/#explore,Theo,34,43
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Follow-up,Josef Albers,Supplemental-7,Taktical (standard),http://www.conflux.no/index.php?site=default/646/708,Theo,15,16
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,Francisco Goya,Supplemental-7,Taktical (standard),http://www.f-artstatements.com/links.html,Theo,12,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://www.brigetganske.com/category/kids/,Theo,13,19
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://silverseaspr.com/content/inside-out-11m-roanoke,Theo,17,14
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://www.riverartsvt.org/event_types/youth-mural-projects/,Theo,37,23
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://art195danker-sp15.weebly.com/,Theo,96,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Follow-up,Jeff Koons,Supplemental-1,Primary,http://intentionaldesigns.com/category/furniture/,Theo,13,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Follow-up,Matthew Barney,Supplemental-7,Taktical (standard),http://www.revista21.net/2015/01/bjork-confessa-se-uma-vez-mais-fa-de.html,Rachel,23,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Follow-up,Eugene Delacroix,Supplemental-7,Taktical (standard),http://www.snapbacks.cz/10966-mikina-backyard-cartel-liberte-crewneck-blackmulticolor/,Theo,39,1
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,Marina Abramovic,Supplemental-7,Secondary,http://www.imforeveryoung.info/marina-abramovic-artist-present/,Theo,22,15
Fri Jun 05 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://www.marianagonzalez.cl/projects/seguridad/,Theo,15,9
Sat Jun 06 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Frank,Supplemental-7,Ontolo,http://grphotography.ru/?p=698,Rachel,19,1
Sun Jun 07 2015 00:00:00 GMT-0400 (EDT),Initial,Matthew Barney,Supplemental-7,Taktical (standard),http://kitune-no-ana.way-nifty.com/hole/2006/02/post_bd6a.html,Rachel,52,1
Sun Jun 07 2015 00:00:00 GMT-0400 (EDT),Follow-up,Robert Frank,Supplemental-7,Primary,http://photocaptionist.com/image-text-photobooks-4-roger-hargreaves-on-franks-les-americains/,Rachel,30,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Follow-up,Eugene Delacroix,Supplemental-7,Taktical (standard),http://europetransformed.blogspot.nl/2006/12/romanticism.html,Theo,54,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Follow-up,Wayne White,Supplemental-7,Taktical (standard),http://blog.needsupply.com/2011/08/22/wayne-white/,Theo,57,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Initial,Raymond Pettibon,Supplemental-7,Primary,http://www.strapazin.ch/?p=5880,Rachel,46,13
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Follow-up,Matthew Barney,Supplemental-7,Taktical (standard),http://nerdipop.co.za/11-facts-that-you-probably-didnt-know-about-houdini/,Rachel,11,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Initial,Jean Michel Basquiat,Supplemental-7,Ontolo,http://emerging.city/urban-art/jean-michel-basquiat-the-unknown-notebooks/,Rachel,1,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Follow-up,Marina Abramovic,Supplemental-7,Secondary,http://www.heartfish.com/2010/04/26/tim-burton-exhibition-2/,Theo,30,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://unpetitpoissurdix.fr/2013/08/12/balade-le-long-du-canal-de-lourcq-fortement-orientee-street-art/,Theo,19,13
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Initial,JR,Supplemental-7,Secondary,http://haustudio.com/press/face-creation.html,Theo,24,20
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://www.giovannabrunini.com/blog/2014/10/brancusi-new-york-1913-2013-by-j%25C3%25A9ro%25C3%25B4me-neutres-2014.html,Nicholas,14,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Follow-up,Eugene Delacroix,Supplemental-7,Taktical (standard),http://www.tourbytransit.com/paris/things-to-do/musee-delacroix,Theo,31,1
Mon Jun 08 2015 00:00:00 GMT-0400 (EDT),Initial,Marcel Duchamp,Supplemental-7,Ontolo,http://www.tonymauren.com/writing-sample-2/,Nicholas,1,1
